ko_id	kegg_pathway_id	kegg_pathway_name
ko:K03186	path:map01240	Biosynthesis of cofactors
ko:K03342	path:map01240	Biosynthesis of cofactors
ko:K03394	path:map01240	Biosynthesis of cofactors
ko:K03399	path:map01240	Biosynthesis of cofactors
ko:K03472	path:map01240	Biosynthesis of cofactors
ko:K03473	path:map01240	Biosynthesis of cofactors
ko:K03474	path:map01240	Biosynthesis of cofactors
ko:K03517	path:map01240	Biosynthesis of cofactors
ko:K03525	path:map01240	Biosynthesis of cofactors
ko:K03635	path:map01240	Biosynthesis of cofactors
ko:K03637	path:map01240	Biosynthesis of cofactors
ko:K03638	path:map01240	Biosynthesis of cofactors
ko:K03639	path:map01240	Biosynthesis of cofactors
ko:K03644	path:map01240	Biosynthesis of cofactors
ko:K03707	path:map01240	Biosynthesis of cofactors
ko:K03750	path:map01240	Biosynthesis of cofactors
ko:K03793	path:map01240	Biosynthesis of cofactors
ko:K03794	path:map01240	Biosynthesis of cofactors
ko:K03795	path:map01240	Biosynthesis of cofactors
ko:K03800	path:map01240	Biosynthesis of cofactors
ko:K03801	path:map01240	Biosynthesis of cofactors
ko:K03809	path:map01240	Biosynthesis of cofactors
ko:K03831	path:map01240	Biosynthesis of cofactors
ko:K04032	path:map01240	Biosynthesis of cofactors
ko:K04487	path:map01240	Biosynthesis of cofactors
ko:K04719	path:map01240	Biosynthesis of cofactors
ko:K05357	path:map01240	Biosynthesis of cofactors
ko:K05884	path:map01240	Biosynthesis of cofactors
ko:K05895	path:map01240	Biosynthesis of cofactors
ko:K01195	path:map01240	Biosynthesis of cofactors
ko:K01307	path:map01240	Biosynthesis of cofactors
ko:K01432	path:map01240	Biosynthesis of cofactors
ko:K01440	path:map01240	Biosynthesis of cofactors
ko:K01465	path:map01240	Biosynthesis of cofactors
ko:K01491	path:map01240	Biosynthesis of cofactors
ko:K01495	path:map01240	Biosynthesis of cofactors
ko:K01497	path:map01240	Biosynthesis of cofactors
ko:K01498	path:map01240	Biosynthesis of cofactors
ko:K01500	path:map01240	Biosynthesis of cofactors
ko:K01556	path:map01240	Biosynthesis of cofactors
ko:K01579	path:map01240	Biosynthesis of cofactors
ko:K01591	path:map01240	Biosynthesis of cofactors
ko:K01598	path:map01240	Biosynthesis of cofactors
ko:K01599	path:map01240	Biosynthesis of cofactors
ko:K01633	path:map01240	Biosynthesis of cofactors
ko:K01661	path:map01240	Biosynthesis of cofactors
ko:K01664	path:map01240	Biosynthesis of cofactors
ko:K01665	path:map01240	Biosynthesis of cofactors
ko:K01698	path:map01240	Biosynthesis of cofactors
ko:K01719	path:map01240	Biosynthesis of cofactors
ko:K01737	path:map01240	Biosynthesis of cofactors
ko:K01749	path:map01240	Biosynthesis of cofactors
ko:K01756	path:map01240	Biosynthesis of cofactors
ko:K01772	path:map01240	Biosynthesis of cofactors
ko:K01809	path:map01240	Biosynthesis of cofactors
ko:K01845	path:map01240	Biosynthesis of cofactors
ko:K01885	path:map01240	Biosynthesis of cofactors
ko:K09458	path:map01240	Biosynthesis of cofactors
ko:K09680	path:map01240	Biosynthesis of cofactors
ko:K09698	path:map01240	Biosynthesis of cofactors
ko:K09722	path:map01240	Biosynthesis of cofactors
ko:K09733	path:map01240	Biosynthesis of cofactors
ko:K09789	path:map01240	Biosynthesis of cofactors
ko:K09833	path:map01240	Biosynthesis of cofactors
ko:K09834	path:map01240	Biosynthesis of cofactors
ko:K09882	path:map01240	Biosynthesis of cofactors
ko:K22226	path:map01240	Biosynthesis of cofactors
ko:K22227	path:map01240	Biosynthesis of cofactors
ko:K22316	path:map01240	Biosynthesis of cofactors
ko:K22391	path:map01240	Biosynthesis of cofactors
ko:K22699	path:map01240	Biosynthesis of cofactors
ko:K22911	path:map01240	Biosynthesis of cofactors
ko:K22912	path:map01240	Biosynthesis of cofactors
ko:K22949	path:map01240	Biosynthesis of cofactors
ko:K23094	path:map01240	Biosynthesis of cofactors
ko:K23095	path:map01240	Biosynthesis of cofactors
ko:K23734	path:map01240	Biosynthesis of cofactors
ko:K23735	path:map01240	Biosynthesis of cofactors
ko:K23750	path:map01240	Biosynthesis of cofactors
ko:K23763	path:map01240	Biosynthesis of cofactors
ko:K24866	path:map01240	Biosynthesis of cofactors
ko:K25033	path:map01240	Biosynthesis of cofactors
ko:K25570	path:map01240	Biosynthesis of cofactors
ko:K11540	path:map01240	Biosynthesis of cofactors
ko:K11541	path:map01240	Biosynthesis of cofactors
ko:K11752	path:map01240	Biosynthesis of cofactors
ko:K11753	path:map01240	Biosynthesis of cofactors
ko:K11754	path:map01240	Biosynthesis of cofactors
ko:K11780	path:map01240	Biosynthesis of cofactors
ko:K11781	path:map01240	Biosynthesis of cofactors
ko:K11782	path:map01240	Biosynthesis of cofactors
ko:K11783	path:map01240	Biosynthesis of cofactors
ko:K11784	path:map01240	Biosynthesis of cofactors
ko:K11785	path:map01240	Biosynthesis of cofactors
ko:K12073	path:map01240	Biosynthesis of cofactors
ko:K12234	path:map01240	Biosynthesis of cofactors
ko:K12501	path:map01240	Biosynthesis of cofactors
ko:K12502	path:map01240	Biosynthesis of cofactors
ko:K13038	path:map01240	Biosynthesis of cofactors
ko:K13039	path:map01240	Biosynthesis of cofactors
ko:K13248	path:map01240	Biosynthesis of cofactors
ko:K13367	path:map01240	Biosynthesis of cofactors
ko:K13369	path:map01240	Biosynthesis of cofactors
ko:K13402	path:map01240	Biosynthesis of cofactors
ko:K13403	path:map01240	Biosynthesis of cofactors
ko:K13421	path:map01240	Biosynthesis of cofactors
ko:K13540	path:map01240	Biosynthesis of cofactors
ko:K13541	path:map01240	Biosynthesis of cofactors
ko:K13542	path:map01240	Biosynthesis of cofactors
ko:K13543	path:map01240	Biosynthesis of cofactors
ko:K13799	path:map01240	Biosynthesis of cofactors
ko:K13800	path:map01240	Biosynthesis of cofactors
ko:K13809	path:map01240	Biosynthesis of cofactors
ko:K13939	path:map01240	Biosynthesis of cofactors
ko:K13940	path:map01240	Biosynthesis of cofactors
ko:K13941	path:map01240	Biosynthesis of cofactors
ko:K13950	path:map01240	Biosynthesis of cofactors
ko:K13998	path:map01240	Biosynthesis of cofactors
ko:K14153	path:map01240	Biosynthesis of cofactors
ko:K14154	path:map01240	Biosynthesis of cofactors
ko:K14163	path:map01240	Biosynthesis of cofactors
ko:K14190	path:map01240	Biosynthesis of cofactors
ko:K14263	path:map01240	Biosynthesis of cofactors
ko:K14652	path:map01240	Biosynthesis of cofactors
ko:K14654	path:map01240	Biosynthesis of cofactors
ko:K14655	path:map01240	Biosynthesis of cofactors
ko:K14759	path:map01240	Biosynthesis of cofactors
ko:K14760	path:map01240	Biosynthesis of cofactors
ko:K14941	path:map01240	Biosynthesis of cofactors
ko:K15376	path:map01240	Biosynthesis of cofactors
ko:K15734	path:map01240	Biosynthesis of cofactors
ko:K15740	path:map01240	Biosynthesis of cofactors
ko:K16593	path:map01240	Biosynthesis of cofactors
ko:K16792	path:map01240	Biosynthesis of cofactors
ko:K16793	path:map01240	Biosynthesis of cofactors
ko:K16869	path:map01240	Biosynthesis of cofactors
ko:K17364	path:map01240	Biosynthesis of cofactors
ko:K17497	path:map01240	Biosynthesis of cofactors
ko:K17744	path:map01240	Biosynthesis of cofactors
ko:K17745	path:map01240	Biosynthesis of cofactors
ko:K17828	path:map01240	Biosynthesis of cofactors
ko:K17872	path:map01240	Biosynthesis of cofactors
ko:K18240	path:map01240	Biosynthesis of cofactors
ko:K18278	path:map01240	Biosynthesis of cofactors
ko:K18284	path:map01240	Biosynthesis of cofactors
ko:K18285	path:map01240	Biosynthesis of cofactors
ko:K18286	path:map01240	Biosynthesis of cofactors
ko:K18482	path:map01240	Biosynthesis of cofactors
ko:K18532	path:map01240	Biosynthesis of cofactors
ko:K18533	path:map01240	Biosynthesis of cofactors
ko:K18534	path:map01240	Biosynthesis of cofactors
ko:K05928	path:map01240	Biosynthesis of cofactors
ko:K05934	path:map01240	Biosynthesis of cofactors
ko:K05936	path:map01240	Biosynthesis of cofactors
ko:K05979	path:map01240	Biosynthesis of cofactors
ko:K06034	path:map01240	Biosynthesis of cofactors
ko:K06042	path:map01240	Biosynthesis of cofactors
ko:K06125	path:map01240	Biosynthesis of cofactors
ko:K06126	path:map01240	Biosynthesis of cofactors
ko:K06127	path:map01240	Biosynthesis of cofactors
ko:K06134	path:map01240	Biosynthesis of cofactors
ko:K06210	path:map01240	Biosynthesis of cofactors
ko:K06215	path:map01240	Biosynthesis of cofactors
ko:K06897	path:map01240	Biosynthesis of cofactors
ko:K06914	path:map01240	Biosynthesis of cofactors
ko:K06982	path:map01240	Biosynthesis of cofactors
ko:K06989	path:map01240	Biosynthesis of cofactors
ko:K07072	path:map01240	Biosynthesis of cofactors
ko:K07130	path:map01240	Biosynthesis of cofactors
ko:K07144	path:map01240	Biosynthesis of cofactors
ko:K07758	path:map01240	Biosynthesis of cofactors
ko:K08097	path:map01240	Biosynthesis of cofactors
ko:K08281	path:map01240	Biosynthesis of cofactors
ko:K08310	path:map01240	Biosynthesis of cofactors
ko:K08679	path:map01240	Biosynthesis of cofactors
ko:K08680	path:map01240	Biosynthesis of cofactors
ko:K08681	path:map01240	Biosynthesis of cofactors
ko:K08973	path:map01240	Biosynthesis of cofactors
ko:K09007	path:map01240	Biosynthesis of cofactors
ko:K21611	path:map01240	Biosynthesis of cofactors
ko:K21612	path:map01240	Biosynthesis of cofactors
ko:K21977	path:map01240	Biosynthesis of cofactors
ko:K22011	path:map01240	Biosynthesis of cofactors
ko:K22012	path:map01240	Biosynthesis of cofactors
ko:K22099	path:map01240	Biosynthesis of cofactors
ko:K22100	path:map01240	Biosynthesis of cofactors
ko:K22101	path:map01240	Biosynthesis of cofactors
ko:K22225	path:map01240	Biosynthesis of cofactors
ko:K11204	path:map01240	Biosynthesis of cofactors
ko:K11205	path:map01240	Biosynthesis of cofactors
ko:K11212	path:map01240	Biosynthesis of cofactors
ko:K19965	path:map01240	Biosynthesis of cofactors
ko:K18800	path:map01240	Biosynthesis of cofactors
ko:K18853	path:map01240	Biosynthesis of cofactors
ko:K18933	path:map01240	Biosynthesis of cofactors
ko:K19221	path:map01240	Biosynthesis of cofactors
ko:K10978	path:map01240	Biosynthesis of cofactors
ko:K11146	path:map01240	Biosynthesis of cofactors
ko:K11152	path:map01240	Biosynthesis of cofactors
ko:K11153	path:map01240	Biosynthesis of cofactors
ko:K11161	path:map01240	Biosynthesis of cofactors
ko:K21142	path:map01240	Biosynthesis of cofactors
ko:K21219	path:map01240	Biosynthesis of cofactors
ko:K21220	path:map01240	Biosynthesis of cofactors
ko:K21456	path:map01240	Biosynthesis of cofactors
ko:K20457	path:map01240	Biosynthesis of cofactors
ko:K20810	path:map01240	Biosynthesis of cofactors
ko:K20860	path:map01240	Biosynthesis of cofactors
ko:K20861	path:map01240	Biosynthesis of cofactors
ko:K20862	path:map01240	Biosynthesis of cofactors
ko:K20884	path:map01240	Biosynthesis of cofactors
ko:K20967	path:map01240	Biosynthesis of cofactors
ko:K21063	path:map01240	Biosynthesis of cofactors
ko:K21064	path:map01240	Biosynthesis of cofactors
ko:K19562	path:map01240	Biosynthesis of cofactors
ko:K19563	path:map01240	Biosynthesis of cofactors
ko:K19642	path:map01240	Biosynthesis of cofactors
ko:K19793	path:map01240	Biosynthesis of cofactors
ko:K21479	path:map01240	Biosynthesis of cofactors
ko:K21610	path:map01240	Biosynthesis of cofactors
ko:K19267	path:map01240	Biosynthesis of cofactors
ko:K19560	path:map01240	Biosynthesis of cofactors
ko:K19561	path:map01240	Biosynthesis of cofactors
ko:K19222	path:map01240	Biosynthesis of cofactors
ko:K00963	path:map01250	Biosynthesis of nucleotide sugars
ko:K00965	path:map01250	Biosynthesis of nucleotide sugars
ko:K00966	path:map01250	Biosynthesis of nucleotide sugars
ko:K13329	path:map01250	Biosynthesis of nucleotide sugars
ko:K13330	path:map01250	Biosynthesis of nucleotide sugars
ko:K13332	path:map01250	Biosynthesis of nucleotide sugars
ko:K13379	path:map01250	Biosynthesis of nucleotide sugars
ko:K00992	path:map01250	Biosynthesis of nucleotide sugars
ko:K13810	path:map01250	Biosynthesis of nucleotide sugars
ko:K15669	path:map01250	Biosynthesis of nucleotide sugars
ko:K15778	path:map01250	Biosynthesis of nucleotide sugars
ko:K15779	path:map01250	Biosynthesis of nucleotide sugars
ko:K00971	path:map01250	Biosynthesis of nucleotide sugars
ko:K00972	path:map01250	Biosynthesis of nucleotide sugars
ko:K00973	path:map01250	Biosynthesis of nucleotide sugars
ko:K00975	path:map01250	Biosynthesis of nucleotide sugars
ko:K00976	path:map01250	Biosynthesis of nucleotide sugars
ko:K00978	path:map01250	Biosynthesis of nucleotide sugars
ko:K00979	path:map01250	Biosynthesis of nucleotide sugars
ko:K00983	path:map01250	Biosynthesis of nucleotide sugars
ko:K00012	path:map01250	Biosynthesis of nucleotide sugars
ko:K00066	path:map01250	Biosynthesis of nucleotide sugars
ko:K00067	path:map01250	Biosynthesis of nucleotide sugars
ko:K00075	path:map01250	Biosynthesis of nucleotide sugars
ko:K00469	path:map01250	Biosynthesis of nucleotide sugars
ko:K00523	path:map01250	Biosynthesis of nucleotide sugars
ko:K00607	path:map01250	Biosynthesis of nucleotide sugars
ko:K00621	path:map01250	Biosynthesis of nucleotide sugars
ko:K00790	path:map01250	Biosynthesis of nucleotide sugars
ko:K00820	path:map01250	Biosynthesis of nucleotide sugars
ko:K00844	path:map01250	Biosynthesis of nucleotide sugars
ko:K00845	path:map01250	Biosynthesis of nucleotide sugars
ko:K00847	path:map01250	Biosynthesis of nucleotide sugars
ko:K00849	path:map01250	Biosynthesis of nucleotide sugars
ko:K00884	path:map01250	Biosynthesis of nucleotide sugars
ko:K00886	path:map01250	Biosynthesis of nucleotide sugars
ko:K05305	path:map01250	Biosynthesis of nucleotide sugars
ko:K06041	path:map01250	Biosynthesis of nucleotide sugars
ko:K06118	path:map01250	Biosynthesis of nucleotide sugars
ko:K07031	path:map01250	Biosynthesis of nucleotide sugars
ko:K07102	path:map01250	Biosynthesis of nucleotide sugars
ko:K07806	path:map01250	Biosynthesis of nucleotide sugars
ko:K08068	path:map01250	Biosynthesis of nucleotide sugars
ko:K08080	path:map01250	Biosynthesis of nucleotide sugars
ko:K08678	path:map01250	Biosynthesis of nucleotide sugars
ko:K08679	path:map01250	Biosynthesis of nucleotide sugars
ko:K09001	path:map01250	Biosynthesis of nucleotide sugars
ko:K10011	path:map01250	Biosynthesis of nucleotide sugars
ko:K01097	path:map01250	Biosynthesis of nucleotide sugars
ko:K01627	path:map01250	Biosynthesis of nucleotide sugars
ko:K01654	path:map01250	Biosynthesis of nucleotide sugars
ko:K01709	path:map01250	Biosynthesis of nucleotide sugars
ko:K01710	path:map01250	Biosynthesis of nucleotide sugars
ko:K01711	path:map01250	Biosynthesis of nucleotide sugars
ko:K01784	path:map01250	Biosynthesis of nucleotide sugars
ko:K01790	path:map01250	Biosynthesis of nucleotide sugars
ko:K01791	path:map01250	Biosynthesis of nucleotide sugars
ko:K01809	path:map01250	Biosynthesis of nucleotide sugars
ko:K01810	path:map01250	Biosynthesis of nucleotide sugars
ko:K01835	path:map01250	Biosynthesis of nucleotide sugars
ko:K01836	path:map01250	Biosynthesis of nucleotide sugars
ko:K01840	path:map01250	Biosynthesis of nucleotide sugars
ko:K01854	path:map01250	Biosynthesis of nucleotide sugars
ko:K02377	path:map01250	Biosynthesis of nucleotide sugars
ko:K02472	path:map01250	Biosynthesis of nucleotide sugars
ko:K02473	path:map01250	Biosynthesis of nucleotide sugars
ko:K02474	path:map01250	Biosynthesis of nucleotide sugars
ko:K02805	path:map01250	Biosynthesis of nucleotide sugars
ko:K03270	path:map01250	Biosynthesis of nucleotide sugars
ko:K03271	path:map01250	Biosynthesis of nucleotide sugars
ko:K03272	path:map01250	Biosynthesis of nucleotide sugars
ko:K03273	path:map01250	Biosynthesis of nucleotide sugars
ko:K03274	path:map01250	Biosynthesis of nucleotide sugars
ko:K03431	path:map01250	Biosynthesis of nucleotide sugars
ko:K04042	path:map01250	Biosynthesis of nucleotide sugars
ko:K05304	path:map01250	Biosynthesis of nucleotide sugars
ko:K13315	path:map01250	Biosynthesis of nucleotide sugars
ko:K13316	path:map01250	Biosynthesis of nucleotide sugars
ko:K13317	path:map01250	Biosynthesis of nucleotide sugars
ko:K13318	path:map01250	Biosynthesis of nucleotide sugars
ko:K13319	path:map01250	Biosynthesis of nucleotide sugars
ko:K13322	path:map01250	Biosynthesis of nucleotide sugars
ko:K13326	path:map01250	Biosynthesis of nucleotide sugars
ko:K13327	path:map01250	Biosynthesis of nucleotide sugars
ko:K13328	path:map01250	Biosynthesis of nucleotide sugars
ko:K19068	path:map01250	Biosynthesis of nucleotide sugars
ko:K19180	path:map01250	Biosynthesis of nucleotide sugars
ko:K19632	path:map01250	Biosynthesis of nucleotide sugars
ko:K19652	path:map01250	Biosynthesis of nucleotide sugars
ko:K19853	path:map01250	Biosynthesis of nucleotide sugars
ko:K19854	path:map01250	Biosynthesis of nucleotide sugars
ko:K19855	path:map01250	Biosynthesis of nucleotide sugars
ko:K19856	path:map01250	Biosynthesis of nucleotide sugars
ko:K15856	path:map01250	Biosynthesis of nucleotide sugars
ko:K15857	path:map01250	Biosynthesis of nucleotide sugars
ko:K15858	path:map01250	Biosynthesis of nucleotide sugars
ko:K15894	path:map01250	Biosynthesis of nucleotide sugars
ko:K15895	path:map01250	Biosynthesis of nucleotide sugars
ko:K15896	path:map01250	Biosynthesis of nucleotide sugars
ko:K15897	path:map01250	Biosynthesis of nucleotide sugars
ko:K15898	path:map01250	Biosynthesis of nucleotide sugars
ko:K15899	path:map01250	Biosynthesis of nucleotide sugars
ko:K15910	path:map01250	Biosynthesis of nucleotide sugars
ko:K15912	path:map01250	Biosynthesis of nucleotide sugars
ko:K15913	path:map01250	Biosynthesis of nucleotide sugars
ko:K15916	path:map01250	Biosynthesis of nucleotide sugars
ko:K16011	path:map01250	Biosynthesis of nucleotide sugars
ko:K16190	path:map01250	Biosynthesis of nucleotide sugars
